Year,Team,Conference,Wins,Losses,Bowl Game,Average Attendance
2013,Nebraska,Big Ten,9,4,True,86282.08333333333
2013,Cornell,Ivy,3,7,False,
2013,Northern Colorado,Big Sky,1,11,False,19091.0
2013,Texas Southern,SWAC,2,8,False,
2013,UConn,American Athletic,3,9,False,26498.166666666668
2013,Mississippi Valley State,SWAC,2,9,False,
2013,South Dakota,MVFC,4,8,False,41920.0
2013,Sacred Heart,NEC,8,3,False,
2013,Toledo,Mid-American,7,5,False,26573.916666666668
2013,Maryland,ACC,7,6,True,44857.25
2013,Nicholls,Southland,4,8,False,36934.333333333336
2013,Yale,Ivy,5,5,False,
2013,Massachusetts,Mid-American,1,11,False,22339.75
2013,Stephen F. Austin,Southland,3,9,False,54086.0
2013,Michigan,Big Ten,7,6,True,93423.0
2013,LSU,SEC,10,3,True,86060.58333333333
2013,South Carolina,SEC,11,2,True,78859.83333333333
2013,Oregon,Pac-12,11,2,True,56434.833333333336
2013,BYU,FBS Independents,8,5,True,55151.083333333336
2013,Colorado State,Mountain West,8,6,True,30020.0
2013,Mississippi State,SEC,7,6,True,60614.333333333336
2013,Montana State,Big Sky,7,5,False,10107.0
2013,Memphis,American Athletic,3,9,False,28182.75
2013,Richmond,CAA,6,6,False,50554.0
2013,Indiana State,MVFC,1,11,False,45221.5
2013,Lehigh,Patriot,8,3,False,
2013,Ohio State,Big Ten,12,2,True,86104.30769230769
2013,Butler,Pioneer,9,4,False,
2013,Tennessee Tech,OVC,2,1,False,77785.0
2013,Princeton,Ivy,8,2,False,
2013,Florida Atlantic,Conference USA,6,6,False,27187.666666666668
2013,Dayton,Pioneer,7,4,False,
2013,William & Mary,CAA,7,5,False,56350.0
2013,Texas,Big 12,8,5,True,80068.83333333333
2013,Miami,ACC,9,4,True,52906.25
2013,Weber State,Big Sky,2,10,False,35283.0
2013,Northwestern State,Southland,6,6,False,19553.5
2013,Cal Poly,Big Sky,6,6,False,23703.0
2013,Southern,SWAC,8,4,False,26205.0
2013,Elon,Southern,2,10,False,45759.0
2013,Arizona State,Pac-12,10,4,True,58063.38461538462
2013,Rutgers,American Athletic,6,7,True,41412.916666666664
2013,Louisiana Tech,Conference USA,4,8,False,25267.333333333332
2013,Boise State,Mountain West,8,5,True,38496.083333333336
2013,Michigan State,Big Ten,13,1,True,69145.84615384616
2013,Grambling,SWAC,1,9,False,23600.0
2013,Wofford,Southern,5,6,False,44989.0
2013,South Florida,American Athletic,2,10,False,38123.083333333336
2013,Arkansas State,Sun Belt,8,5,True,31461.833333333332
2013,North Dakota,Big Sky,3,8,False,
2013,South Alabama,Sun Belt,6,6,False,24181.833333333332
2013,Georgetown,Patriot,2,9,False,
2013,Oklahoma State,Big 12,10,3,True,58938.333333333336
2013,Prairie View A&M,SWAC,5,6,False,20136.0
2013,Purdue,Big Ten,1,11,False,56028.25
2013,Norfolk State,MEAC,3,9,False,30209.5
2013,Liberty,Big South,8,4,False,20454.0
2013,Columbia,Ivy,0,10,False,
2013,Iowa,Big Ten,8,5,True,67968.0
2013,Wake Forest,ACC,4,8,False,37907.916666666664
2013,Syracuse,ACC,7,6,True,40145.083333333336
2013,Brown,Ivy,6,4,False,
2013,San Diego,Pioneer,8,3,False,
2013,Fordham,Patriot,12,1,False,20047.0
2014,Indiana,Big Ten,4,8,False,55061.0
2014,Missouri State,MVFC,4,8,False,51562.0
2014,Western New Mexico,Rocky Mountain,0,1,False,
2014,Wisconsin-Oshkosh,Wisconsin,0,1,False,
2014,Harvard,Ivy,10,0,False,
2014,Western Carolina,Southern,7,5,False,66483.5
2014,Pennsylvania,Ivy,2,8,False,
2014,Chowan,CIAA,0,1,False,
2014,Brevard College,South Atlantic,0,2,False,
2014,St. Joseph's (IN),Great Lakes,1,0,False,
2014,Arkansas State,Sun Belt,7,6,True,28793.5
2014,Fordham,Patriot,11,3,False,33793.0
2014,Hawai'i,Mountain West,4,9,False,24935.0
2014,Duke,ACC,9,4,True,29051.75
2014,Tuskegee,SIAC,0,1,False,
2014,Sacramento State,Big Sky,7,5,False,48145.0
2014,Rice,Conference USA,8,5,True,33193.0
2014,Southern Miss,Conference USA,3,9,False,31520.666666666668
2014,Alabama A&M,SWAC,4,8,False,29604.0
2014,Louisiana Tech,Conference USA,9,5,True,30155.384615384617
2014,Clarion,Pennsylvania State Athletic,0,1,False,
2014,Truman State,Great Lakes,0,1,False,
2014,Northern Colorado,Big Sky,3,8,False,0.0
2014,Wisconsin,Big Ten,11,3,True,62085.307692307695
2014,Alderson-Broaddus,Independent DII,0,2,False,
2014,UC Davis,Big Sky,2,9,False,35355.5
2014,Ohio State,Big Ten,14,1,True,87982.07692307692
2014,Butler,Pioneer,4,6,False,
2014,Florida International,Conference USA,4,8,False,14343.416666666666
2014,Simon Fraser,Great Northwest,0,1,False,
2014,Cornell,Ivy,1,9,False,
2014,North Carolina Central,MEAC,7,5,False,42758.0
2014,Wyoming,Mountain West,4,8,False,28015.083333333332
2014,Stephen F. Austin,Southland,7,5,False,52830.0
2014,Western Kentucky,Conference USA,8,5,True,20528.666666666668
2014,Maryland,Big Ten,7,6,True,56803.75
2014,Illinois,Big Ten,6,7,True,55238.416666666664
2014,Kansas State,Big 12,9,4,True,50025.25
2014,New Hampshire,CAA,12,2,True,20184.0
2014,Louisiana College,American Southwest,0,1,False,
2014,Boston College,ACC,7,6,True,40330.416666666664
2014,North Dakota,Big Sky,5,7,False,10371.0
2014,Marist,Pioneer,4,6,False,
2014,Northwestern State,Southland,6,6,False,35519.0
2014,Murray State,OVC,3,9,False,36202.5
2014,Minnesota State Mankato,Northern Sun,0,1,True,
2014,Central State (OH),SIAC,0,1,False,
2014,VMI,Southern,2,10,False,26061.5
2014,Western Oregon,Great Northwest,0,1,False,
2014,Cincinnati,American Athletic,9,4,True,34073.5
2014,Yale,Ivy,8,2,False,34142.0
2014,Birmingham-Southern,Southern Athletic,0,1,False,
2014,Kansas,Big 12,3,9,False,43485.083333333336
2014,Virginia Tech,ACC,7,6,True,52783.416666666664
2014,Memphis,American Athletic,10,3,True,36162.083333333336
2014,Drake,Pioneer,6,4,False,
2014,Prairie View A&M,SWAC,5,5,False,
2014,Southern Utah,Big Sky,3,9,False,26833.0
2014,Mississippi Valley State,SWAC,2,9,False,
2014,Furman,Southern,3,9,False,78101.0
2014,Richmond,CAA,9,5,False,34533.0
2014,Texas State,Sun Belt,7,5,False,19088.416666666668
2014,Hampton,MEAC,3,9,False,20118.0
2014,West Liberty,Mountain East,0,1,False,
2014,Dayton,Pioneer,7,3,False,
2014,Buffalo,Mid-American,5,6,False,18995.81818181818
2014,Central Connecticut,NEC,3,9,False,
2014,Wofford,Southern,6,5,False,45403.0
2014,Old Dominion,Conference USA,6,6,False,22965.25
2014,Arizona State,Pac-12,10,3,True,53229.25
2014,Air Force,Mountain West,10,3,True,24054.583333333332
2014,UConn,American Athletic,2,10,False,26971.666666666668
2014,Alabama State,SWAC,7,5,False,
2014,Louisiana,Sun Belt,9,4,True,25793.25
2014,Ohio,Mid-American,6,6,False,23322.333333333332
2014,Rhode Island,CAA,1,11,False,0.0
2014,Mississippi State,SEC,10,3,True,66492.66666666667
2014,Edward Waters,SIAC,0,1,False,
2014,South Alabama,Sun Belt,6,7,True,22620.666666666668
2014,BYU,FBS Independents,8,5,True,46039.416666666664
2014,San Diego,Pioneer,8,3,False,
2014,South Dakota,MVFC,2,10,False,57388.0
2014,Central Michigan,Mid-American,7,6,True,20412.0
2014,Towson,CAA,4,8,False,56414.0
2014,Tulsa,American Athletic,2,10,False,22407.5
2014,Eastern Kentucky,OVC,9,4,False,50034.5
2014,Pittsburgh,ACC,6,7,True,40570.583333333336
2014,UCLA,Pac-12,10,3,True,64854.25
2014,South Carolina,SEC,7,6,True,76791.58333333333
2014,Columbia,Ivy,0,10,False,
2014,Elizabeth City State,CIAA,0,1,False,
2014,Jacksonville,Pioneer,8,2,False,
2014,San José State,Mountain West,3,9,False,25203.5
2014,Charlotte,FCS Independents,5,6,False,
2014,Abilene Christian,Southland,5,6,False,13730.0
2014,Maine,CAA,5,6,False,28676.0
2014,Minnesota,Big Ten,8,5,True,54463.333333333336
2014,Notre Dame,FBS Independents,8,5,True,73591.5
2014,Central Arkansas,Southland,6,6,False,60778.0
2014,The Citadel,Southern,4,7,False,81294.0
2014,Penn State,Big Ten,7,6,True,84114.66666666667
2014,Benedict College,SIAC,0,1,False,
2014,South Carolina State,MEAC,8,4,False,0.0
2014,Bowling Green,Mid-American,8,6,True,14833.461538461539
2014,Colgate,Patriot,5,7,False,9659.0
2014,McNeese,Southland,6,5,False,91082.0
2014,Southern Illinois,MVFC,6,6,False,31434.0
2014,Houston Christian,Southland,1,9,False,
2014,Chadron St,Rocky Mountain,0,1,False,
2014,Presbyterian,Big South,6,5,False,42450.666666666664
2014,Campbell,Pioneer,4,7,False,25861.0
2014,North Greenville,Independent DII,0,1,False,
2014,Wake Forest,ACC,3,9,False,34666.5
2014,Kentucky,SEC,5,7,False,67707.83333333333
2014,Arkansas Tech,Great American,0,1,False,
2014,McMurry,Lone Star,1,0,False,
2014,Tennessee Tech,OVC,5,7,False,
2014,Howard,MEAC,5,7,False,28572.0
2014,Johnson C Smith,CIAA,0,1,False,
2014,Arkansas,SEC,7,6,True,61649.083333333336
2014,Black Hills State,Rocky Mountain,0,1,False,
2014,Boise State,Mountain West,12,2,True,29976.615384615383
2014,Georgia Tech,ACC,11,3,True,53336.307692307695
2014,Villanova,CAA,11,3,False,41189.0
2014,Miami (OH),Mid-American,2,10,False,24012.666666666668
2014,Weber State,Big Sky,2,10,False,52133.0
2014,Liberty,Big South,9,5,False,38529.0
2014,Clemson,ACC,10,3,True,64573.5
2014,San Diego State,Mountain West,7,6,True,32876.0
2014,Indiana State,MVFC,8,6,False,26933.0
2014,Texas Southern,SWAC,5,6,False,
2014,St. Francis (PA),NEC,4,6,False,
2014,East Carolina,American Athletic,8,5,True,36462.333333333336
2014,Davidson,Pioneer,1,10,False,
2014,Rutgers,Big Ten,8,5,True,56152.583333333336
2014,Tulane,American Athletic,3,9,False,27520.083333333332
2014,UT Martin,OVC,6,6,False,55909.5
2014,Georgetown,Patriot,3,8,False,
2014,New Mexico,Mountain West,4,8,False,18002.75
2014,Western Illinois,MVFC,5,7,False,54570.5
2014,Florida Atlantic,Conference USA,3,9,False,29350.666666666668
2014,Portland State,Big Sky,3,9,False,35591.5
2014,Assumption,Northeast 10,0,1,False,
2014,Sacred Heart,NEC,9,3,False,
2014,North Texas,Conference USA,4,8,False,28026.166666666668
2014,SMU,American Athletic,1,11,False,22058.833333333332
2014,Monmouth,Big South,6,5,False,
2014,Montana,Big Sky,9,5,False,25243.0
2014,Lamar,Southland,6,4,False,0.0
2014,West Alabama,Gulf South,0,1,False,
2014,Limestone,Independent DII,0,1,False,
2014,Southern,SWAC,9,4,False,36170.0
2014,LSU,SEC,8,5,True,86231.91666666667
2014,Montana State,Big Sky,8,5,False,26143.0
2014,Navy,FBS Independents,8,5,True,36712.333333333336
2014,Tennessee,SEC,7,6,True,88413.83333333333
2014,Delaware State,MEAC,2,10,False,19202.0
2014,Fort Valley State,SIAC,1,0,False,
2014,Austin Peay,OVC,1,11,False,27361.0
2014,Georgia Southern,Sun Belt,9,3,False,26137.75
2014,Eastern Washington,Big Sky,11,3,False,62861.0
2014,North Carolina,ACC,6,7,True,55822.916666666664
2014,Norfolk State,MEAC,4,8,False,21139.0
2014,Houston,American Athletic,8,5,True,29868.75
2014,Lafayette,Patriot,5,6,False,
2014,Northwestern,Big Ten,5,7,False,46576.083333333336
2014,Middle Tennessee,Conference USA,6,6,False,24062.583333333332
2014,Alcorn State,SWAC,10,3,False,26448.0
2014,Nevada,Mountain West,7,6,True,26787.916666666668
2014,Jackson State,SWAC,5,7,False,
2014,Newberry,South Atlantic,0,1,False,
2014,Elon,CAA,1,11,False,0.0
2014,Florida Tech,Gulf South,1,1,False,
2014,Northern Illinois,Mid-American,11,3,True,16695.46153846154
2014,Princeton,Ivy,5,5,False,
2014,Catawba,South Atlantic,1,1,False,
2014,Baylor,Big 12,11,2,True,50393.833333333336
2014,Bucknell,Patriot,8,3,False,
2014,Stanford,Pac-12,8,5,True,52384.5
2014,Southeast Missouri State,OVC,5,7,False,36574.0
2014,Bryant,NEC,8,3,False,
2014,Vanderbilt,SEC,3,9,False,45792.166666666664
2014,Iowa,Big Ten,7,6,True,53308.583333333336
2014,Nicholls,Southland,0,11,False,38823.0
2014,Florida A&M,MEAC,3,9,False,48254.0
2014,Kentucky Wesleyan,Independent DII,0,1,False,
2014,Central Washington,Great Northwest,0,1,False,
2014,Delaware,CAA,6,6,False,40549.0
2014,Florida State,ACC,13,1,True,71894.53846153847
2014,Idaho State,Big Sky,8,4,False,33087.0
2014,William Jewell,Great Lakes,0,1,False,
2014,UAlbany,CAA,7,5,False,
2014,Colorado,Pac-12,2,10,False,42556.5
2014,James Madison,CAA,9,4,False,45080.0
2014,California,Pac-12,5,7,False,42839.5
2014,Northern Iowa,MVFC,9,5,False,12499.5
2014,South Dakota State,MVFC,9,5,False,60589.0
2014,Louisville,ACC,9,4,True,49741.666666666664
2014,Morehouse College,SIAC,0,1,False,
2014,Georgia State,Sun Belt,1,11,False,25744.25
2014,Merrimack,Northeast 10,0,1,False,
2014,Lehigh,Patriot,3,8,False,
2014,Texas Tech,Big 12,4,8,False,53990.583333333336
2014,Robert Morris,NEC,1,10,False,
2014,Arkansas-Pine Bluff,SWAC,4,7,False,17813.0
2014,Oklahoma State,Big 12,7,6,True,54106.75
2014,North Dakota State,MVFC,15,1,True,54800.0
2014,William & Mary,CAA,7,5,False,62722.0
2014,Idaho,Sun Belt,1,10,False,19722.363636363636
2014,Western Michigan,Mid-American,8,5,True,19105.333333333332
2014,Cal Poly,Big Sky,7,5,False,13772.0
2014,Wisconsin-Whitewater,Wisconsin,1,0,True,
2014,Grambling,SWAC,7,5,False,30081.0
2014,Alabama,SEC,12,2,True,91823.30769230769
2014,Charleston Southern,Big South,8,4,False,59742.0
2014,Bethune-Cookman,MEAC,9,3,False,29281.5
2014,Wittenberg,North Coast,0,1,False,
2014,USC,Pac-12,9,4,True,57756.5
2014,Valparaiso,Pioneer,3,8,False,
2014,UCF,American Athletic,9,4,True,39514.916666666664
2014,North Carolina A&T,MEAC,9,3,False,
2014,Troy,Sun Belt,3,9,False,15834.25
2014,Eastern Illinois,OVC,5,7,False,11513.5
2014,Oregon State,Pac-12,5,7,False,45721.083333333336
2014,Arizona,Pac-12,10,4,True,49932.07692307692
2014,Texas A&M,SEC,8,5,True,80182.66666666667
2014,App State,Sun Belt,7,5,False,29041.25
2014,Georgia,SEC,10,3,True,75832.58333333333
2014,UL Monroe,Sun Belt,4,8,False,35120.0
2014,UNLV,Mountain West,2,11,False,22467.384615384617
2014,Kent State,Mid-American,2,9,False,22787.909090909092
2014,Toledo,Mid-American,9,4,True,18327.916666666668
2014,Brown,Ivy,5,5,False,
2014,Missouri,SEC,11,3,True,69516.07692307692
2014,SE Louisiana,Southland,9,4,False,26358.0
2014,South Florida,American Athletic,4,8,False,32986.5
2014,West Virginia,Big 12,7,6,True,60181.0
2014,Nebraska,Big Ten,9,4,True,79205.33333333333
2014,Miami,ACC,6,7,True,55831.333333333336
2014,Dartmouth,Ivy,8,2,False,
2014,Bowie State,CIAA,0,1,False,
2014,Holy Cross,Patriot,4,8,False,
2014,Morgan State,MEAC,7,6,False,0.0
2014,UTEP,Conference USA,7,6,True,25825.666666666668
2014,Temple,American Athletic,6,6,False,31792.75
2014,UAB,Conference USA,6,6,False,26584.833333333332
2014,Ole Miss,SEC,9,4,True,59988.833333333336
2014,Mercer,Southern,6,5,False,
2014,Auburn,SEC,8,5,True,82067.08333333333
2014,NC State,ACC,8,5,True,52543.916666666664
2014,Wagner,NEC,7,4,False,9981.0
2014,New Mexico State,Sun Belt,2,10,False,22715.166666666668
2014,Washington,Pac-12,8,6,True,48135.0
2014,New Mexico Highlands,Rocky Mountain,0,1,False,
2014,Utah State,Mountain West,10,4,True,26272.0
2014,Coastal Carolina,Big South,12,2,False,
2014,Morehead State,Pioneer,4,7,False,
2014,Washington State,Pac-12,3,9,False,35625.916666666664
2014,Northern Arizona,Big Sky,7,5,False,30761.0
2014,Iowa State,Big 12,2,10,False,50359.75
2014,Ball State,Mid-American,5,7,False,17033.333333333332
2014,Gardner-Webb,Big South,4,8,False,26925.0
2014,Florida,SEC,7,5,True,83632.45454545454
2014,Savannah St,MEAC,0,12,False,30283.0
2014,Incarnate Word,Southland,2,8,False,
2014,Massachusetts,Mid-American,3,9,False,22744.75
2014,Stony Brook,CAA,5,7,False,23543.0
2014,CSU Pueblo,Rocky Mountain,1,0,True,
2014,Stillman,SIAC,0,2,False,
2014,UTSA,Conference USA,4,8,False,27064.25
2014,Oregon,Pac-12,13,2,True,54578.92307692308
2014,Virginia,ACC,5,7,False,45984.166666666664
2014,Stetson,Pioneer,5,6,False,
2014,Akron,Mid-American,5,7,False,19097.583333333332
2014,Fresno State,Mountain West,6,8,True,34624.307692307695
2014,Eastern Michigan,Mid-American,2,10,False,22262.916666666668
2014,Fort Lewis,Rocky Mountain,0,1,False,
2014,Chattanooga,Southern,10,4,False,54445.0
2014,Marshall,Conference USA,13,1,True,20824.076923076922
2014,Texas,Big 12,6,7,True,76703.0
2014,Jacksonville State,OVC,10,2,False,75127.0
2014,Samford,Southern,6,4,False,63772.5
2014,Illinois State,MVFC,13,2,True,
2014,TCU,Big 12,12,1,True,47625.583333333336
2014,Miles College,SIAC,0,1,False,
2014,Purdue,Big Ten,3,9,False,44265.416666666664
2014,Sam Houston,Southland,11,4,True,0.0
2014,Oklahoma,Big 12,8,5,True,70968.25
2014,Michigan,Big Ten,5,7,False,91321.33333333333
2014,Youngstown State,MVFC,7,5,False,36234.0
2014,Michigan State,Big Ten,11,2,True,68215.41666666667
2014,Tennessee State,OVC,6,6,False,
2014,Syracuse,ACC,3,9,False,42747.416666666664
2014,University of Mount Union,Ohio,0,1,True,
2014,American International,Northeast 10,0,1,False,
2014,Colorado State,Mountain West,10,3,True,30311.583333333332
2014,Duquesne,NEC,6,6,False,20329.0
2014,Wesley College,Independent DIII,0,1,False,
2014,Utah,Pac-12,9,4,True,52905.083333333336
2014,UVA Wise,Mountain East,0,1,False,
2014,Army,FBS Independents,4,8,False,34714.666666666664
2015,Furman,Southern,4,7,False,48301.0
2015,Coastal Carolina,Big South,9,3,False,
2015,Arkansas,SEC,8,5,True,75340.25
2015,Rhode Island,CAA,1,10,False,30112.0
2015,Sacramento State,Big Sky,2,9,False,55010.0
2015,UT Martin,OVC,7,4,False,62196.0
2015,VMI,Southern,2,9,False,10473.0
2015,UAlbany,CAA,3,8,False,20872.0
2015,Boston College,ACC,3,9,False,32840.416666666664
2015,Michigan State,Big Ten,12,2,True,75513.84615384616
2015,Alabama A&M,SWAC,3,7,False,39095.0
2015,Kentucky,SEC,5,7,False,57781.166666666664
2015,Harvard,Ivy,9,1,False,
2015,Montana State,Big Sky,5,6,False,
2015,UCLA,Pac-12,8,5,True,58898.75
2015,Stanford,Pac-12,12,2,True,48436.846153846156
2015,Tennessee Tech,OVC,4,7,False,30479.0
2015,Dartmouth,Ivy,9,1,False,
2015,Monmouth,Big South,5,6,False,21092.0
2015,Cal Poly,Big Sky,4,7,False,46500.0
2015,Oklahoma State,Big 12,10,3,True,56660.833333333336
2015,Eastern Michigan,Mid-American,1,11,False,17255.666666666668
2015,Grambling,SWAC,7,3,False,60606.0
2015,Kentucky Wesleyan,Independent DII,0,3,False,
2015,Lamar,Southland,5,6,False,44491.0
2015,Missouri State,MVFC,1,10,False,34182.0
2015,Texas A&M-Kingsville,Lone Star,0,1,False,
2015,Mercer,Southern,5,6,False,
2015,Kentucky State,SIAC,0,1,False,
2015,Gardner-Webb,Big South,4,7,False,12289.0
2015,Weber State,Big Sky,6,5,False,35160.0
2015,Portland State,Big Sky,9,3,False,22051.5
2015,St. Francis (PA),NEC,6,4,False,
2015,Troy,Sun Belt,4,8,False,30108.25
2015,Tennessee,SEC,9,4,True,89851.66666666667
2015,University of Mount Union,Ohio,1,0,True,
2015,SMU,American Athletic,2,10,False,25901.916666666668
2015,Arkansas State,Sun Belt,9,4,True,24184.25
2015,Maryland,Big Ten,3,9,False,55029.25
2015,Virginia,ACC,4,8,False,46753.5
2015,Navy,American Athletic,11,2,True,38254.5
2015,Colorado State,Mountain West,7,6,True,27434.75
2015,Northern Arizona,Big Sky,7,4,False,51494.0
2015,Alabama State,SWAC,5,5,False,
2015,Western Colorado,Rocky Mountain,0,1,False,
2015,Air Force,Mountain West,8,6,True,29862.23076923077
2015,San Diego,Pioneer,9,2,False,48785.0
2015,Towson,CAA,7,4,False,40712.0
2015,Villanova,CAA,6,5,False,26113.0
2015,Columbia,Ivy,2,8,False,
2015,Purdue,Big Ten,2,10,False,45790.416666666664
2015,Cornell,Ivy,1,9,False,
2015,Oklahoma,Big 12,11,2,True,74482.5
2015,American International,Northeast 10,0,1,False,
2015,Texas Southern,SWAC,2,6,False,
2015,Tulsa,American Athletic,6,7,True,26876.833333333332
2015,Southern Utah,Big Sky,8,4,False,21209.0
2015,Mars Hill,South Atlantic,0,2,False,
2015,Georgia,SEC,10,3,True,84661.75
2015,Virginia Tech,ACC,7,6,True,49440.75
2015,Western Illinois,MVFC,7,6,False,37733.0
2015,Oregon State,Pac-12,2,10,False,46467.25
2015,Wagner,NEC,1,10,False,37155.5
2015,Rice,Conference USA,5,7,False,26864.333333333332
2015,North Carolina A&T,MEAC,10,2,True,44000.0
2015,Central Arkansas,Southland,6,4,False,56262.0
2015,USC,Pac-12,8,6,True,67518.46153846153
2015,Washington State,Pac-12,9,4,True,43111.416666666664
2015,Campbell,Pioneer,5,6,False,
2015,Maine,CAA,3,8,False,10557.0
2015,Auburn,SEC,7,6,True,78416.16666666667
2015,Western Kentucky,Conference USA,12,2,True,25516.30769230769
2015,Bethune-Cookman,MEAC,9,2,False,43467.0
2015,Morehouse College,SIAC,0,1,False,
2015,North Greenville,Independent DII,0,1,False,
2015,Eastern Kentucky,OVC,6,5,False,28800.0
2015,Idaho State,Big Sky,2,9,False,25292.5
2015,North Carolina,ACC,11,3,True,53118.769230769234
2015,Florida,SEC,10,4,True,78077.53846153847
2015,Florida A&M,MEAC,1,10,False,30434.0
2015,Wake Forest,ACC,3,9,False,38233.583333333336
2015,Old Dominion,Conference USA,5,7,False,19407.333333333332
2015,Central Connecticut,NEC,4,7,False,
2015,Fresno State,Mountain West,3,9,False,31749.333333333332
2015,Vanderbilt,SEC,4,8,False,40159.833333333336
2015,New Mexico State,Sun Belt,3,9,False,27706.583333333332
2015,New Mexico Highlands,Rocky Mountain,0,1,False,
2015,Newberry,South Atlantic,0,1,False,
2015,South Florida,American Athletic,8,5,True,33229.333333333336
2015,New Hampshire,CAA,7,5,False,15198.0
2015,The Citadel,Southern,9,4,False,51056.5
2015,Incarnate Word,Southland,5,5,False,22322.0
2015,Bryant,NEC,5,6,False,
2015,McNeese,Southland,9,1,False,
2015,Michigan,Big Ten,10,3,True,89873.75
2015,Nicholls,Southland,3,7,False,28849.5
2015,Memphis,American Athletic,9,4,True,36534.666666666664
2015,North Dakota State,MVFC,13,2,True,
